ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
107719561,Photo,Canada Jay,Perisoreus canadensis,,Gail Benson,2018-07-15,2018,7,15,915,United States,US-NY-041,New York,Hamilton,Sabattis Bog,44.0707984,-74.5388353,"",,Unspecified,"","",,,,,,,S47241719,"",,,,The Canada Jays came right in.,Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,2456,2088
107375641,Photo,Canada Jay,Perisoreus canadensis,,Jan Hansen,2018-07-13,2018,7,13,854,United States,US-UT-043,Utah,Summit,Trial Lake,40.6858100,-110.9538600,"",,Unspecified,"","",,,,,,,S47170889,"",,,,,Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,3456,4608
107206901,Photo,Canada Jay,Perisoreus canadensis,,Braden Judson,2018-01-01,2018,1,1,1000,Canada,CA-BC-CX,British Columbia,Comox-Strathcona,Mount Becher,49.6491478,-125.2206009,Adult,,Unspecified,"","",,,,,,,S41604054,"",,,,Four at summit.,Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,3888,5184
107191531,Photo,Canada Jay,Perisoreus canadensis,,Joseph Bertola,2018-07-08,2018,7,8,551,United States,US-NY-041,New York,Hamilton,Sabattis Bog,44.0707984,-74.5388353,"",,Unspecified,"","",,,,,,,S47135909,"",,,,,Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,2104,3221
107144661,Photo,Canada Jay (Pacific),Perisoreus canadensis obscurus/griseus,,David Poortinga,2018-07-10,2018,7,10,1040,United States,US-WA-009,Washington,Clallam,Sunrise Ridge,47.9804130,-123.4789600,Adult,,Unspecified,"","",,,,,,,S47126484,"",,,,"Family group (pair with four fledglings), plus a lone adult.",Perisoreus canadensis,gryjay3,Group,20962,,4.50,2,,2331,3109
107098481,Photo,Canada Jay (Boreal),Perisoreus canadensis [canadensis Group],,Sue Barth,2018-07-07,2018,7,7,1040,United States,US-NY-033,New York,Franklin,"The Adirondacks, Vermontville US-NY (44.4219,-74.1027)",44.4219320,-74.1026840,Adult,,Unspecified,"","",,,,,,,S47056902,"",,,,,Perisoreus canadensis,gryjay1,Group,20954,,4.50,2,,1200,1800
106896411,Photo,Canada Jay,Perisoreus canadensis,,Brett Sandercock,2018-07-08,2018,7,8,1020,Canada,CA-NL-ON,Newfoundland and Labrador,"Avalon Peninsula-St. John's",ECT--Tinkers Point Path--Mobile to Tors Cove,47.2298271,-52.8304195,Immature,,Unspecified,"","",,,,,,,S47068728,"",,,,,Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,3093,4640
106746771,Photo,Canada Jay,Perisoreus canadensis,,Peter Paul,2018-07-07,2018,7,7,827,United States,US-VT-009,Vermont,Essex,"Moose Bog, Wenlock WMA",44.7640085,-71.7394073,"",,Unspecified,"","",,,,,,,S47046033,"",,,,"Exceedingly curious.  They found me on the viewing platform, and were flying all around, up to within a foot or two from me, and also to my feet.  I didn't have food, but they sure wished I had!",Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,3456,4608
106375201,Photo,Canada Jay,Perisoreus canadensis,,Lori Charron,2018-07-01,2018,7,1,830,United States,US-NH-007,New Hampshire,Coos,Dixville Notch the Balsams & trails,44.8803036,-71.3254952,"",,Unspecified,"","",,,,,,,S46932805,"",,,,,Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,1561,2341
106292931,Photo,Canada Jay,Perisoreus canadensis,,Kathy Marche,2018-07-02,2018,7,2,930,Canada,CA-NL-FO,Newfoundland and Labrador,"St. George's-Stephenville",Stephenville--Whaleback Nordic Ski Park,48.5807524,-58.5248566,"",,Unspecified,"","",,,,,,,S46953454,"",,,one of the pair seen earlier... in the morning,"same pair were seen twice, first next the the GHOW in the morning and later not too far away from the same spot, I came upon them after a family of  RCKIs; One of the jays had taken a young one, causing the kinglets great  distress. I had taken photos showing the young bird in its beak but accidentally deleted  them from the camera before downloading the pics.",Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,1977,2910
106214271,Photo,Canada Jay,Perisoreus canadensis,,Lucien Lemay,2018-06-27,2018,6,27,1545,Canada,CA-QC-HF,Quebec,Le Haut-Saint-François,PN du Mt-Mégantic--sommet du Mt-Mégantic,45.4556374,-71.1535120,"",,Unspecified,"","",,,,,,,S46845067,"",,,,,Perisoreus canadensis,gryjay,Species,20953,,4.50,2,,1200,1800
